2023-03-04 14:39:03,0.3204
2023-03-04 14:40:03,0.3204
2023-03-04 14:41:02,0.3202
2023-03-04 14:42:02,0.3203
2023-03-04 14:43:02,0.3203
2023-03-04 14:44:03,0.3203
2023-03-04 14:45:03,0.3203
2023-03-04 14:46:02,0.3202
2023-03-04 14:47:03,0.3201
2023-03-04 14:48:03,0.3198
2023-03-04 14:49:02,0.3196
2023-03-04 14:50:02,0.3197
2023-03-04 14:51:02,0.3197
2023-03-04 14:52:03,0.3197
2023-03-04 14:53:03,0.3197
2023-03-04 14:54:03,0.3198
2023-03-04 14:55:02,0.3198
2023-03-04 14:56:02,0.3198
2023-03-04 14:57:03,0.3198
2023-03-04 14:58:02,0.3196
2023-03-04 14:59:02,0.3196
2023-03-04 15:00:03,0.3196
2023-03-04 15:01:03,0.3194
2023-03-04 15:02:03,0.3195
2023-03-04 15:03:03,0.3194
2023-03-04 15:04:03,0.3195
2023-03-04 15:05:02,0.3195
2023-03-04 15:06:03,0.3196
2023-03-04 15:07:03,0.3195
2023-03-04 15:08:03,0.3195
2023-03-04 15:09:02,0.3194
2023-03-04 15:10:03,0.3194
2023-03-04 15:11:03,0.3196
2023-03-04 15:12:02,0.3196
2023-03-04 15:13:02,0.3195
2023-03-04 15:14:02,0.3195
2023-03-04 15:15:02,0.3196
2023-03-04 15:16:03,0.3195
2023-03-04 15:17:03,0.3195
2023-03-04 15:18:03,0.3195
2023-03-04 15:19:03,0.3195
2023-03-04 15:20:02,0.3195
2023-03-04 15:21:03,0.3195
2023-03-04 15:22:02,0.3194
2023-03-04 15:23:03,0.3195
2023-03-04 15:24:02,0.3195
2023-03-04 15:25:03,0.3195
2023-03-04 15:26:03,0.3195
2023-03-04 15:27:03,0.3195
2023-03-04 15:28:02,0.3194
2023-03-04 15:29:02,0.3194
2023-03-04 15:30:02,0.3194
2023-03-04 15:31:02,0.3194
2023-03-04 15:32:03,0.3195
2023-03-04 15:33:03,0.3196
2023-03-04 15:34:03,0.3196
2023-03-04 15:35:03,0.3195
2023-03-04 15:36:02,0.3194
2023-03-04 15:37:03,0.3194
2023-03-04 15:38:03,0.3194
2023-03-04 15:39:02,0.3194
2023-03-04 15:40:03,0.3194
2023-03-04 15:41:02,0.3194
2023-03-04 15:42:02,0.3193
2023-03-04 15:43:02,0.3193
2023-03-04 15:44:02,0.3193
2023-03-04 15:45:02,0.3194
2023-03-04 15:46:02,0.3194
2023-03-04 15:47:02,0.3193
2023-03-04 15:48:03,0.3194
2023-03-04 15:49:02,0.3195
2023-03-04 15:50:03,0.3193
2023-03-04 15:51:03,0.3192
2023-03-04 15:52:03,0.3192
2023-03-04 15:53:03,0.3191
2023-03-04 15:54:03,0.3193
2023-03-04 15:55:02,0.3192
2023-03-04 15:56:02,0.3191
2023-03-04 15:57:02,0.3195
2023-03-04 15:58:03,0.3194
2023-03-04 15:59:03,0.3195
2023-03-04 16:00:03,0.3195
2023-03-04 16:01:03,0.3193
2023-03-04 16:02:02,0.3192
2023-03-04 16:03:03,0.3191
2023-03-04 16:04:03,0.3192
2023-03-04 16:05:02,0.3191
2023-03-04 16:06:03,0.3192
2023-03-04 16:07:03,0.3193
2023-03-04 16:08:03,0.3193
2023-03-04 16:09:03,0.3193
2023-03-04 16:10:02,0.3193
2023-03-04 16:11:02,0.3193
2023-03-04 16:12:03,0.3193
2023-03-04 16:13:03,0.3193
2023-03-04 16:14:03,0.3192
2023-03-04 16:15:02,0.3190
2023-03-04 16:16:02,0.3190
2023-03-04 16:17:02,0.3191
2023-03-04 16:18:03,0.3192
2023-03-04 16:19:03,0.3192
2023-03-04 16:20:03,0.3192
2023-03-04 16:21:02,0.3193
2023-03-04 16:22:03,0.3193
2023-03-04 16:23:03,0.3192
2023-03-04 16:24:03,0.3191
2023-03-04 16:25:03,0.3192
2023-03-04 16:26:03,0.3192
2023-03-04 16:27:02,0.3192
2023-03-04 16:28:03,0.3192
2023-03-04 16:29:02,0.3192
2023-03-04 16:30:03,0.3192
2023-03-04 16:31:02,0.3192
2023-03-04 16:35:02,0.3194
2023-03-04 16:40:03,0.3192
2023-03-04 16:45:03,0.3195
2023-03-04 16:50:03,0.3195
2023-03-04 16:55:02,0.3192
2023-03-04 17:00:03,0.3189
2023-03-04 17:05:03,0.3189
2023-03-04 17:10:03,0.3188
2023-03-04 17:15:02,0.3186
2023-03-04 17:20:02,0.3186
2023-03-04 17:25:03,0.3187
2023-03-04 17:30:03,0.3188
2023-03-04 17:35:02,0.3190
2023-03-04 17:40:02,0.3189
2023-03-04 17:45:02,0.3187
2023-03-04 17:50:03,0.3185
2023-03-04 17:55:03,0.3187
2023-03-04 18:00:03,0.3184
2023-03-04 18:05:02,0.3184
